Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,Kategori,Durasi Langganan (hari),Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
0,15,2022-06-08,2023-06-25,34,0,1,1,382,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-09-08,2023-06-25,34,0,4,1,290,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-12-09,2023-06-26,37,0,2,1,199,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-09-27,2023-06-26,34,0,1,1,272,False,False,False,False,False,False,True,False,False,False,True
2,15,2022-12-11,2023-06-24,50,0,1,2,195,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-11-13,2023-06-27,34,0,1,1,226,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-02-11,2023-06-28,33,0,4,1,502,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-10-30,2023-06-25,33,1,4,1,238,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-06-30,2023-06-26,46,1,3,1,361,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-04-08,2023-06-28,39,0,3,1,446,True,False,False,False,False,False,False,False,False,False,True
0,10,2022-01-09,2023-06-27,42,0,1,1,534,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-10-14,2023-06-27,50,0,1,2,256,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-10-16,2023-06-26,43,1,3,1,253,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-10-20,2023-06-28,51,1,4,2,251,False,False,False,False,False,False,True,False,False,False,True
2,15,2022-11-20,2023-06-25,34,0,4,1,217,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-11-25,2023-06-30,48,1,3,1,217,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-04-12,2023-06-27,29,0,2,1,441,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-12-12,2023-06-27,43,0,1,1,197,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-09-12,2023-06-25,39,0,1,1,286,False,False,False,False,False,False,False,False,True,False,True
1,10,2022-10-15,2023-06-29,50,1,1,2,257,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-03-10,2023-06-27,45,1,1,1,474,False,False,False,False,True,False,False,False,False,False,True
0,12,2022-01-10,2023-06-27,48,0,2,1,533,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-02-11,2023-06-24,40,1,3,1,498,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-03-11,2023-06-27,41,1,2,1,473,False,False,False,False,False,False,True,False,False,False,True
1,10,2022-10-30,2023-06-27,27,1,3,1,240,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-10-30,2023-06-28,36,1,1,1,241,False,False,False,False,False,True,False,False,False,False,True
0,10,2022-09-27,2023-06-24,36,0,1,1,270,False,False,False,False,False,False,False,False,False,True,True
1,11,2022-09-14,2023-06-27,44,1,2,1,286,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-11-06,2023-06-26,45,1,2,1,232,False,False,False,False,False,False,False,False,True,False,True
2,12,2022-11-06,2023-06-29,33,0,3,1,235,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-05-24,2023-06-26,47,1,4,1,398,False,False,False,False,True,False,False,False,False,False,True
1,13,2022-06-07,2023-06-27,45,1,2,1,385,False,False,False,True,False,False,False,False,False,False,True
2,11,2022-08-07,2023-06-28,29,0,4,1,325,False,True,False,False,False,False,False,False,False,False,True
0,13,2022-10-27,2023-06-27,31,1,4,1,243,False,False,False,False,False,False,True,False,False,False,True
2,11,2022-09-08,2023-06-28,31,1,3,1,293,False,False,False,False,False,False,False,True,False,False,True
1,15,2022-06-14,2023-06-26,49,0,3,2,377,False,False,False,False,False,True,False,False,False,False,True
0,15,2022-07-06,2023-06-27,29,0,3,1,356,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-05-27,2023-06-26,50,1,1,2,395,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-05-27,2023-06-27,36,0,1,1,396,False,False,False,False,False,False,False,False,True,False,True
0,10,2022-04-21,2023-06-26,28,1,1,1,431,True,False,False,False,False,False,False,False,False,False,True
2,15,2022-04-28,2023-06-27,47,0,4,1,425,False,False,False,False,True,False,False,False,False,False,True
1,12,2022-05-27,2023-06-25,50,0,1,2,394,False,False,False,True,False,False,False,False,False,False,True
0,15,2022-08-25,2023-06-28,44,0,2,1,307,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-02-09,2023-06-27,39,0,1,1,503,False,False,False,False,False,False,True,False,False,False,True
1,14,2022-08-22,2023-06-26,32,0,3,1,308,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-02-08,2023-06-27,30,0,1,1,504,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-06-22,2023-06-27,33,0,3,1,370,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-04-06,2023-06-27,44,1,3,1,447,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-05-31,2023-06-26,40,1,3,1,391,False,False,False,False,False,False,False,False,True,False,True
2,15,2022-05-22,2023-06-27,32,1,2,1,401,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-05-29,2023-06-27,32,1,2,1,394,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-11-06,2023-06-27,30,1,3,1,233,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-06-07,2023-06-26,32,0,3,1,384,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-07-26,2023-06-27,45,0,2,1,336,False,False,False,False,False,False,True,False,False,False,True
1,11,2022-07-22,2023-06-25,35,0,4,1,338,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-06-07,2023-06-26,40,0,4,1,384,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-08-07,2023-06-26,29,0,2,1,323,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-07-22,2023-06-26,31,1,2,1,339,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-07-24,2023-06-27,43,0,4,1,338,False,False,False,False,False,False,False,False,True,False,True
2,11,2022-07-28,2023-06-28,34,1,4,1,335,True,False,False,False,False,False,False,False,False,False,True
0,10,2022-11-08,2023-06-25,47,0,2,1,229,False,False,False,False,True,False,False,False,False,False,True
1,12,2022-02-09,2023-06-26,35,1,1,1,502,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-11-10,2023-06-27,36,1,1,1,229,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-10-15,2023-06-27,33,1,2,1,255,False,False,False,False,False,False,True,False,False,False,True
1,13,2022-05-10,2023-06-25,30,0,1,1,411,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-09-13,2023-06-25,44,0,3,1,285,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-08-24,2023-06-26,44,0,1,1,306,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-09-08,2023-06-26,41,0,1,1,291,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-06-08,2023-06-25,46,1,4,1,382,False,False,False,False,False,False,False,False,True,False,True
2,13,2022-07-08,2023-06-26,42,0,3,1,353,True,False,False,False,False,False,False,False,False,False,True
0,10,2022-08-08,2023-06-25,48,0,4,1,321,False,False,False,False,True,False,False,False,False,False,True
1,15,2022-08-31,2023-06-26,37,1,2,1,299,False,False,False,True,False,False,False,False,False,False,True
0,14,2022-09-21,2023-06-28,29,1,3,1,280,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-05-10,2023-06-26,30,1,4,1,412,False,False,False,False,False,False,True,False,False,False,True
1,14,2022-02-11,2023-06-26,28,1,3,1,500,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-02-11,2023-06-28,44,0,3,1,502,False,False,False,False,False,True,False,False,False,False,True
1,11,2022-02-11,2023-06-28,34,0,4,1,502,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-09-20,2023-06-26,38,1,1,1,279,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-10-08,2023-06-26,34,0,3,1,261,False,False,False,False,False,False,False,False,True,False,True
2,10,2022-08-16,2023-06-28,40,0,1,1,316,True,False,False,False,False,False,False,False,False,False,True
0,15,2022-12-10,2023-06-27,32,0,2,1,199,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-10-14,2023-06-30,38,1,4,1,259,False,False,False,True,False,False,False,False,False,False,True
0,15,2022-10-18,2023-06-26,39,1,3,1,251,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-11-11,2023-06-28,34,0,4,1,229,False,False,False,False,False,False,True,False,False,False,True
1,11,2022-11-20,2023-06-26,41,1,3,1,218,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-11-21,2023-06-30,43,0,2,1,221,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-11-25,2023-06-28,36,0,1,1,215,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-08-12,2023-06-27,31,1,1,1,319,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-01-11,2023-06-25,47,0,4,1,530,False,False,False,False,False,False,False,False,True,False,True
2,14,2022-12-10,2023-06-29,48,1,4,1,201,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-10-13,2023-06-27,36,1,1,1,257,False,False,False,False,True,False,False,False,False,False,True
1,12,2022-10-17,2023-06-29,41,1,4,1,255,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-10-23,2023-06-25,32,1,1,1,245,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-10-24,2023-06-28,28,1,3,1,247,False,False,False,False,False,False,True,False,False,False,True
1,12,2022-10-25,2023-06-27,46,0,3,1,245,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-10-22,2023-06-29,46,0,3,1,250,False,False,False,False,False,True,False,False,False,False,True
0,11,2022-09-30,2023-06-25,47,1,2,1,268,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-06-09,2023-06-27,31,0,2,1,383,False,False,True,False,False,False,False,False,False,False,True
2,10,2022-06-18,2023-06-26,44,0,2,1,373,False,False,False,False,False,False,False,False,True,False,True
1,10,2022-12-06,2023-06-28,39,0,1,1,204,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-06-17,2023-06-28,44,0,1,1,376,False,False,False,False,True,False,False,False,False,False,True
0,12,2022-06-20,2023-06-27,39,0,3,1,372,False,False,False,True,False,False,False,False,False,False,True
1,12,2022-08-27,2023-06-28,37,1,1,1,305,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-08-13,2023-06-27,47,0,1,1,318,False,False,False,False,False,False,True,False,False,False,True
2,10,2022-12-08,2023-06-28,46,0,4,1,202,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-05-08,2023-06-27,27,0,4,1,415,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-07-14,2023-06-27,43,0,1,1,348,False,False,False,False,False,False,False,False,False,True,True
2,10,2022-07-06,2023-06-26,51,1,4,2,355,False,False,True,False,False,False,False,False,False,False,True
0,10,2022-01-06,2023-06-27,49,1,4,2,537,False,False,False,False,False,False,False,False,True,False,True
2,10,2022-05-19,2023-06-28,35,0,3,1,405,True,False,False,False,False,False,False,False,False,False,True
1,15,2022-05-22,2023-06-27,44,1,3,1,401,False,False,False,False,True,False,False,False,False,False,True
0,14,2022-11-07,2023-06-26,48,1,2,1,231,False,False,False,True,False,False,False,False,False,False,True
1,11,2022-07-19,2023-06-28,39,0,2,1,344,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-07-21,2023-06-28,38,1,1,1,342,False,False,False,False,False,False,True,False,False,False,True
0,14,2022-02-08,2023-06-26,45,1,4,1,503,False,False,False,False,False,False,False,True,False,False,True
2,13,2022-03-07,2023-06-28,43,0,1,1,478,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-06-23,2023-06-27,42,1,1,1,369,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-03-06,2023-06-28,28,1,4,1,479,False,False,True,False,False,False,False,False,False,False,True
2,10,2022-03-06,2023-06-26,40,1,2,1,477,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-05-30,2023-06-27,41,0,2,1,393,True,False,False,False,False,False,False,False,False,False,True
0,12,2022-05-06,2023-06-26,45,0,1,1,416,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-10-06,2023-06-27,30,0,3,1,264,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-07-14,2023-06-26,31,0,3,1,347,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-07-15,2023-06-27,51,0,2,2,347,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-07-14,2023-06-25,44,0,3,1,346,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-07-13,2023-06-27,49,1,1,2,349,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-07-17,2023-06-26,47,0,1,1,344,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-07-21,2023-06-26,42,1,3,1,340,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-07-23,2023-06-28,28,1,3,1,340,False,False,False,False,False,False,False,False,True,False,True
1,13,2022-01-08,2023-06-28,28,1,3,1,536,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-06-08,2023-06-26,49,0,2,2,383,False,False,False,False,True,False,False,False,False,False,True
1,12,2022-08-19,2023-06-26,32,0,3,1,311,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-08-26,2023-06-27,37,0,2,1,305,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-09-27,2023-06-27,37,0,2,1,273,False,False,False,False,False,False,True,False,False,False,True
2,14,2022-09-15,2023-06-25,37,1,3,1,283,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-02-09,2023-06-25,37,1,4,1,501,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-03-09,2023-06-26,48,0,2,1,474,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-03-09,2023-06-26,47,1,1,1,474,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-08-24,2023-06-26,41,0,3,1,306,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-08-21,2023-06-27,47,0,1,1,310,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-08-23,2023-06-25,39,0,3,1,306,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-02-09,2023-06-26,28,1,2,1,502,False,False,False,True,False,False,False,False,False,False,True
0,14,2022-09-21,2023-06-29,31,1,4,1,281,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-10-21,2023-06-27,47,0,4,1,249,False,False,False,False,False,False,True,False,False,False,True
2,11,2022-10-30,2023-06-27,27,0,1,1,240,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-02-11,2023-06-28,28,1,1,1,502,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-10-16,2023-06-28,33,1,2,1,255,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-09-15,2023-06-29,29,0,2,1,287,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-12-09,2023-06-27,41,1,3,1,200,False,False,False,False,False,False,False,False,True,False,True
1,12,2022-09-18,2023-06-29,28,0,2,1,284,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-04-10,2023-06-27,38,1,2,1,443,False,False,False,False,True,False,False,False,False,False,True
1,15,2022-05-10,2023-06-30,35,1,1,1,416,False,False,False,True,False,False,False,False,False,False,True
